u1, u2, avgwait, avgtottime, avgn, avgempty, avgleft
0.2, 0.14285714285714285, 4.38862036185, 10.3193158707, 2.49840158525, 0.499101079888, 0.0
0.2, 0.125, 5.43941045394, 11.7757117824, 2.76742906397, 0.469062046389, 0.0
0.2, 0.1111111111111111, 6.60709323294, 13.3109765511, 3.05395403195, 0.439732867224, 0.0
0.2, 0.1, 8.00592298947, 15.0516103408, 3.36087383482, 0.420128909391, 0.0
0.16666666666666666, 1.0, 1.04650407783, 4.12359229035, 1.30531511797, 0.777119212011, 0.0
0.16666666666666666, 0.5, 1.41517486406, 5.12935869419, 1.49982804232, 0.711850412148, 0.0
0.16666666666666666, 0.3333333333333333, 1.94320640709, 6.28492150627, 1.72289144437, 0.649659545806, 0.0
0.16666666666666666, 0.25, 2.61427245663, 7.53432895505, 1.96856273732, 0.591055144298, 0.0
0.16666666666666666, 0.2, 3.50633803704, 8.98531366831, 2.25038064496, 0.536307221595, 0.0
0.16666666666666666, 0.16666666666666666, 4.50249465191, 10.5024507682, 2.5328531901, 0.488110397486, 0.0
0.16666666666666666, 0.14285714285714285, 5.86187694512, 12.3474540737, 2.88083365334, 0.444147067248, 0.0
0.16666666666666666, 0.125, 7.29718346201, 14.2224524648, 3.22612941764, 0.407367785845, 0.0
0.16666666666666666, 0.1111111111111111, 9.19417673487, 16.5252444658, 3.64798426534, 0.374090936444, 0.0
0.16666666666666666, 0.1, 10.9955776256, 18.6864139388, 4.0216401106, 0.346945681852, 0.0
0.14285714285714285, 1.0, 1.28269124933, 4.66445090523, 1.40819227073, 0.764817642711, 0.0
0.14285714285714285, 0.5, 1.76284344348, 5.81710522696, 1.62961302721, 0.694948358666, 0.0
0.14285714285714285, 0.3333333333333333, 2.44164770791, 7.16107946729, 1.88964783116, 0.626255736524, 0.0
0.14285714285714285, 0.25, 3.25142167477, 8.58321547625, 2.16751468867, 0.559987083813, 0.0
0.14285714285714285, 0.2, 4.38020206036, 10.2974478394, 2.49504603587, 0.500362012455, 0.0
0.14285714285714285, 0.16666666666666666, 5.85226670076, 12.3435419113, 2.88035322628, 0.443884266005, 0.0
0.14285714285714285, 0.14285714285714285, 7.54065020819, 14.524900218, 3.28515081082, 0.396916283011, 0.0
0.14285714285714285, 0.125, 9.73549647715, 17.2158092053, 3.77346338042, 0.352868002649, 0.0
0.14285714285714285, 0.1111111111111111, 12.2348881102, 20.150142444, 4.29704789268, 0.314600636664, 0.0
0.14285714285714285, 0.1, 15.0936788012, 23.4447466411, 4.83736906521, 0.28424737084, 0.0
0.125, 1.0, 1.50857245287, 5.15981061186, 1.50105790688, 0.756503443141, 0.0
0.125, 0.5, 2.12053559926, 6.47466962737, 1.75760486507, 0.679546794708, 0.0
0.125, 0.3333333333333333, 2.95077719154, 7.99903882924, 2.04883841155, 0.607167977128, 0.0
0.125, 0.25, 4.02260450978, 9.72290756782, 2.38320353875, 0.536260340692, 0.0
0.125, 0.2, 5.48653089402, 11.8128382127, 2.78211806737, 0.468403064825, 0.0
0.125, 0.16666666666666666, 7.31480308686, 14.2386604444, 3.22899541908, 0.407187572795, 0.0
0.125, 0.14285714285714285, 9.85802273702, 17.3426297441, 3.80124552629, 0.35040258895, 0.0
0.125, 0.125, 12.8116900765, 20.8062526018, 4.41397724622, 0.304459076501, 0.0
0.125, 0.1111111111111111, 16.2782111886, 24.7620625116, 5.08118749743, 0.265491968418, 0.0
0.125, 0.1, 20.6061353544, 29.5529940149, 5.87610084007, 0.228891168695, 0.0
0.1111111111111111, 1.0, 1.73969120227, 5.6342169112, 1.59091731374, 0.748347980546, 0.0
0.1111111111111111, 0.5, 2.45394551134, 7.07197752834, 1.86496929514, 0.669482364221, 0.0
0.1111111111111111, 0.3333333333333333, 3.52072700364, 8.86315712296, 2.21065527583, 0.591774261611, 0.0
0.1111111111111111, 0.25, 4.94982538889, 10.9973453971, 2.61960180881, 0.515225988708, 0.0
0.1111111111111111, 0.2, 6.56837045247, 13.2714391495, 3.04284164357, 0.441083906583, 0.0
0.1111111111111111, 0.16666666666666666, 9.03498221761, 16.3649044316, 3.60920495842, 0.376039850769, 0.0
0.1111111111111111, 0.14285714285714285, 12.2473408768, 20.175486895, 4.29519471117, 0.315058944495, 0.0
0.1111111111111111, 0.125, 16.4583510946, 24.9381764263, 5.12591766053, 0.264928408135, 0.0
0.1111111111111111, 0.1111111111111111, 20.993378419, 29.9896914678, 5.9535390211, 0.222176291247, 0.0
0.1111111111111111, 0.1, 26.544254668, 36.0386294463, 6.8946097573, 0.190131665057, 0.0
0.1, 1.0, 1.95042282589, 6.05600676247, 1.66778112153, 0.743469767534, 0.0
0.1, 0.5, 2.83233782877, 7.70636402388, 1.98366588687, 0.659455353558, 0.0
0.1, 0.3333333333333333, 4.17073054948, 9.79299361097, 2.38152735299, 0.57861597109, 0.0
0.1, 0.25, 5.79160764423, 12.1476408426, 2.82500596988, 0.496879339543, 0.0
0.1, 0.2, 8.06189662184, 15.1072737912, 3.37720856304, 0.418221424584, 0.0
0.1, 0.16666666666666666, 11.0770354752, 18.7904639446, 4.04330136494, 0.345361897936, 0.0
0.1, 0.14285714285714285, 14.9821038636, 23.3133179293, 4.81696782448, 0.285110890061, 0.0
0.1, 0.125, 20.4365936666, 29.3855678901, 5.83987000446, 0.230959898174, 0.0
0.1, 0.1111111111111111, 26.4445237976, 35.9358676849, 6.87460173717, 0.190341345764, 0.0
0.1, 0.1, 33.2902712976, 43.2886005268, 7.98045968914, 0.1589057131, 0.0
